file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/Admin.java,supermarket.Admin$Anonymous9,actionPerformed/1[java.awt.event.ActionEvent],FALSE,256,1,19,0,19,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/ProductManager.java,supermarket.ProductManager,setCat/1[java.lang.String],FALSE,51,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/ProductManager.java,supermarket.ProductManager,setQty/1[java.lang.String],FALSE,35,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/ProductManager.java,supermarket.ProductManager,setPrice/1[java.lang.String],FALSE,43,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/ProductManager.java,supermarket.ProductManager,ProductManager/0,TRUE,57,0,4,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/ProductManager.java,supermarket.ProductManager,setName/1[java.lang.String],FALSE,27,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/ProductManager.java,supermarket.ProductManager,getPrice/0,FALSE,39,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/ProductManager.java,supermarket.ProductManager,setId/1[java.lang.String],FALSE,19,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/ProductManager.java,supermarket.ProductManager,getName/0,FALSE,23,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/ProductManager.java,supermarket.ProductManager,getQty/0,FALSE,31,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/ProductManager.java,supermarket.ProductManager,"ProductManager/5[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",TRUE,60,0,0,0,0,1,0,7,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/ProductManager.java,supermarket.ProductManager,getCat/0,FALSE,47,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/ProductManager.java,supermarket.ProductManager,getId/0,FALSE,15,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/Selling.java,supermarket.Selling$Anonymous10,keyPressed/1[java.awt.event.KeyEvent],FALSE,296,1,2,0,2,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/SellerManager.java,supermarket.SellerManager,getName/0,FALSE,14,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/SellerManager.java,supermarket.SellerManager,setName/1[java.lang.String],FALSE,18,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/SellerManager.java,supermarket.SellerManager,getId/0,FALSE,24,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/SellerManager.java,supermarket.SellerManager,setSGender/1[java.lang.String],FALSE,45,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/SellerManager.java,supermarket.SellerManager,setSPassword/1[java.lang.String],FALSE,37,0,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
/Users/Mac/Downloads/SuperMarketManagementSystem-main/src/supermarket/SellerManager.java,supermarket.SellerManager,getSPassword/0,FALSE,33,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
